Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3350761080,00000130,false,Rx,1,7,80,23,01,43,12,0D,F5,00
3350762956,00000002,false,Rx,1,4,88,A6,F2,FF,00,00,00,00
3350763361,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3350764118,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0D,EF
3350765857,00000110,false,Rx,1,5,1B,04,00,08,B4,00,00,00
3350766073,00000115,false,Rx,1,7,82,10,80,1F,00,08,77,00
3350766273,00000125,false,Rx,1,6,06,B9,0A,82,0D,F5,00,00
3350767192,00000165,false,Rx,1,8,01,F2,00,00,00,00,0D,96
3350771082,00000130,false,Rx,1,7,80,22,01,44,12,0E,32,00
3350772857,00000002,false,Rx,1,4,87,A6,F2,FF,00,00,00,00
3350774121,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0E,C8
3350775873,00000110,false,Rx,1,5,1B,04,00,09,A9,00,00,00
3350776089,00000115,false,Rx,1,7,82,10,80,1E,00,09,E5,00
3350776289,00000125,false,Rx,1,6,06,BB,0A,82,0E,F5,00,00
3350777194,00000165,false,Rx,1,8,01,F2,00,00,00,00,0E,B1
3350781086,00000130,false,Rx,1,7,80,22,01,43,12,0F,A5,00
3350782869,00000002,false,Rx,1,4,79,A6,F2,FF,00,00,00,00
3350784127,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0F,D5
3350785887,00000110,false,Rx,1,5,1B,04,00,0A,8E,00,00,00
3350786104,00000115,false,Rx,1,7,82,0F,80,1D,00,0A,DC,00
3350786311,00000125,false,Rx,1,6,06,BE,0A,82,0F,3B,00,00
3350787176,00000165,false,Rx,1,8,01,F2,00,00,00,00,0F,AC
3350791080,00000130,false,Rx,1,7,80,22,01,43,12,00,1E,00
3350792855,00000002,false,Rx,1,4,79,A6,F2,FF,00,00,00,00
3350794127,00000120,false,Rx,1,8,00,00,84,B0,3B,00,00,6E
3350795895,00000110,false,Rx,1,5,1B,04,00,0B,93,00,00,00
3350796111,00000115,false,Rx,1,7,82,0E,80,1E,00,0B,27,00
3350796311,00000125,false,Rx,1,6,06,C0,0A,82,00,8E,00,00
3350797178,00000165,false,Rx,1,8,01,F2,00,00,00,00,00,17
3350801093,00000130,false,Rx,1,7,80,22,01,43,12,01,03,00
3350802862,00000002,false,Rx,1,4,79,A6,F2,FF,00,00,00,00
3350804134,00000120,false,Rx,1,8,00,00,84,B0,3B,00,01,73
3350805917,00000110,false,Rx,1,5,1B,04,00,0C,C0,00,00,00
3350806141,00000115,false,Rx,1,7,82,0E,80,1E,00,0C,74,00
3350806341,00000125,false,Rx,1,6,06,C2,0A,82,01,B4,00,00
3350807182,00000165,false,Rx,1,8,01,F2,00,00,00,00,01,0A
3350811095,00000130,false,Rx,1,7,80,22,01,43,12,02,24,00
3350812863,00000002,false,Rx,1,4,87,A6,F2,FF,00,00,00,00
3350814126,00000120,false,Rx,1,8,00,00,84,B0,3B,00,02,54
3350815924,00000110,false,Rx,1,5,1B,04,00,0D,DD,00,00,00
3350816148,00000115,false,Rx,1,7,82,0D,80,1E,00,0D,D7,00
3350816348,00000125,false,Rx,1,6,06,C4,0A,82,02,FA,00,00
3350817176,00000165,false,Rx,1,8,01,F2,00,00,00,00,02,2D
3350821092,00000130,false,Rx,1,7,80,22,01,43,12,03,39,00
3350822867,00000002,false,Rx,1,4,79,A6,F2,FF,00,00,00,00
3350824132,00000120,false,Rx,1,8,00,00,84,B0,3B,00,03,49
3350825954,00000110,false,Rx,1,5,1B,04,00,0E,FA,00,00,00
3350826177,00000115,false,Rx,1,7,82,0C,80,1E,00,0E,9A,00
3350826376,00000125,false,Rx,1,6,06,C6,0A,82,03,C0,00,00
3350827172,00000165,false,Rx,1,8,01,F2,00,00,00,00,03,30
3350831093,00000130,false,Rx,1,7,80,22,01,42,12,04,E5,00
3350832862,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3350834132,00000120,false,Rx,1,8,00,00,84,B0,3B,00,04,1A
3350835963,00000110,false,Rx,1,5,1B,04,00,0F,E7,00,00,00
3350836185,00000115,false,Rx,1,7,82,0B,80,1E,00,0F,8C,00
3350836385,00000125,false,Rx,1,6,06,C9,0A,82,04,FB,00,00
3350837183,00000165,false,Rx,1,8,01,F2,00,00,00,00,04,63
3350841091,00000130,false,Rx,1,7,80,22,01,43,12,05,77,00
3350842866,00000002,false,Rx,1,4,79,A6,F2,FF,00,00,00,00
3350844129,00000120,false,Rx,1,8,00,00,84,B0,3B,00,05,07
3350845984,00000110,false,Rx,1,5,1B,04,00,00,5C,00,00,00
3350846214,00000115,false,Rx,1,7,82,0B,80,1E,00,00,37,00
3350846406,00000125,false,Rx,1,6,06,CB,0A,82,05,C1,00,00
3350847179,00000165,false,Rx,1,8,01,F2,00,00,00,00,05,7E
3350851098,00000130,false,Rx,1,7,80,22,01,44,12,06,DA,00
3350852897,00000002,false,Rx,1,4,79,A6,F9,FF,00,00,00,00
3350854137,00000120,false,Rx,1,8,00,00,84,B0,3B,00,06,20
3350855999,00000110,false,Rx,1,5,1B,04,00,01,41,00,00,00
3350856221,00000115,false,Rx,1,7,82,0A,80,1E,00,01,40,00
3350856421,00000125,false,Rx,1,6,06,CC,0A,82,06,12,00,00
3350857188,00000165,false,Rx,1,8,01,F2,00,00,00,00,06,59
3350858209,00000102,false,Rx,1,8,F1,83,4F,C1,66,26,98,99
3350858540,00000112,false,Rx,1,5,C6,01,90,8B,40,00,00,00
3350861093,00000130,false,Rx,1,7,80,22,01,43,12,07,4D,00
3350862871,00000002,false,Rx,1,4,89,A6,F9,FF,00,00,00,00
3350863369,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3350864134,00000120,false,Rx,1,8,00,00,84,B0,3B,00,07,3D
3350866036,00000110,false,Rx,1,5,1B,04,00,02,66,00,00,00
3350866258,00000115,false,Rx,1,7,82,09,80,1E,00,02,D9,00
3350866458,00000125,false,Rx,1,6,06,CF,0A,82,07,B5,00,00
3350867184,00000165,false,Rx,1,8,01,F2,00,00,00,00,07,44
3350871097,00000130,false,Rx,1,7,80,22,01,44,12,08,7C,00
3350872873,00000002,false,Rx,1,4,79,A6,F9,FF,00,00,00,00
3350874136,00000120,false,Rx,1,8,00,00,84,B0,3B,00,08,86
3350874878,00000202,false,Rx,1,4,73,35,8B,20,00,00,00,00
3350876029,00000110,false,Rx,1,5,1B,04,00,03,7B,00,00,00
3350876259,00000115,false,Rx,1,7,82,09,80,1E,00,03,C4,00
3350876451,00000125,false,Rx,1,6,06,D1,0A,82,08,DE,00,00
3350877188,00000165,false,Rx,1,8,01,F2,00,00,00,00,08,FF
3350881095,00000130,false,Rx,1,7,80,22,01,43,12,09,EB,00
3350882964,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3350884142,00000120,false,Rx,1,8,00,00,84,B0,3B,00,09,9B
3350886058,00000110,false,Rx,1,5,1B,04,00,04,28,00,00,00
3350886281,00000115,false,Rx,1,7,82,08,80,1F,00,04,72,00
3350886480,00000125,false,Rx,1,6,06,D3,0A,82,09,E4,00,00
3350887191,00000165,false,Rx,1,8,01,F2,00,00,00,00,09,E2
3350891096,00000130,false,Rx,1,7,80,22,01,43,12,0A,CC,00
3350892980,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3350894135,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0A,BC
3350896066,00000110,false,Rx,1,5,1B,04,00,05,35,00,00,00
3350896288,00000115,false,Rx,1,7,82,07,80,1F,00,05,13,00
3350896480,00000125,false,Rx,1,6,06,D5,0A,82,0A,AA,00,00
3350897185,00000165,false,Rx,1,8,01,F2,00,00,00,00,0A,C5
3350901116,00000130,false,Rx,1,7,80,22,01,44,12,0B,5B,00
3350902932,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3350903369,00000145,false,Rx,1,8,05,F5,55,55,00,03,00,00
3350904142,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0B,A1
3350906090,00000125,false,Rx,1,6,06,D8,0A,82,0B,F8,00,00
3350906274,00000110,false,Rx,1,5,1B,04,00,06,12,00,00,00
3350906489,00000115,false,Rx,1,7,82,07,80,1F,00,06,34,00
3350907193,00000165,false,Rx,1,8,01,F2,00,00,00,00,0B,D8
3350911106,00000130,false,Rx,1,7,80,22,01,43,12,0C,82,00
3350912874,00000002,false,Rx,1,4,7A,A6,F2,FF,00,00,00,00
3350914137,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0C,F2
3350916084,00000125,false,Rx,1,6,06,DA,0A,82,0C,8C,00,00
3350916268,00000110,false,Rx,1,5,1B,04,00,07,0F,00,00,00
3350916491,00000115,false,Rx,1,7,82,06,80,1F,00,07,43,00
3350917188,00000165,false,Rx,1,8,01,F2,00,00,00,00,0C,8B
3350921103,00000130,false,Rx,1,7,80,22,01,43,12,0D,9F,00
3350922872,00000002,false,Rx,1,4,6B,A6,F9,FF,00,00,00,00
3350924135,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0D,EF
3350926089,00000125,false,Rx,1,6,06,DC,0A,82,0D,F8,00,00
3350926273,00000110,false,Rx,1,5,1B,04,00,08,B4,00,00,00
3350926496,00000115,false,Rx,1,7,82,05,80,1F,00,08,46,00
3350927199,00000165,false,Rx,1,8,01,F2,00,00,00,00,0D,96
3350931103,00000130,false,Rx,1,7,80,22,01,44,12,0E,32,00
3350932888,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3350934143,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0E,C8
3350936089,00000125,false,Rx,1,6,06,DF,0A,82,0E,65,00,00
3350936273,00000110,false,Rx,1,5,1B,04,00,09,A9,00,00,00
3350936495,00000115,false,Rx,1,7,82,04,80,20,00,09,9F,00
3350937193,00000165,false,Rx,1,8,01,F2,00,00,00,00,0E,B1
3350941101,00000130,false,Rx,1,7,80,22,01,43,12,0F,A5,00
3350942877,00000002,false,Rx,1,4,79,A6,F2,FF,00,00,00,00
3350944148,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0F,D5
3350946094,00000125,false,Rx,1,6,06,E1,0A,82,0F,E2,00,00
3350946278,00000110,false,Rx,1,5,1B,04,00,0A,8E,00,00,00
3350946502,00000115,false,Rx,1,7,82,04,80,1F,00,0A,16,00
3350947196,00000165,false,Rx,1,8,01,F2,00,00,00,00,0F,AC
3350951110,00000130,false,Rx,1,7,80,22,01,44,12,00,94,00
3350953124,00000002,false,Rx,1,4,79,A6,F9,FF,00,00,00,00
3350954148,00000120,false,Rx,1,8,00,00,84,B0,3B,00,00,6E
3350956117,00000125,false,Rx,1,6,06,E3,0A,82,00,7E,00,00
3350956294,00000110,false,Rx,1,5,1B,04,00,0B,93,00,00,00
3350956517,00000115,false,Rx,1,7,82,03,80,20,00,0B,AE,00
3350957191,00000165,false,Rx,1,8,01,F2,00,00,00,00,00,17
3350957917,00000102,false,Rx,1,8,F1,83,4F,C1,66,26,98,99
3350958249,00000112,false,Rx,1,5,C6,01,90,8B,40,00,00,00
3350961103,00000130,false,Rx,1,7,80,22,01,43,12,01,03,00
3350962962,00000002,false,Rx,1,4,79,A6,F2,FF,00,00,00,00
3350963375,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3350964148,00000120,false,Rx,1,8,00,00,84,B0,3B,00,01,73
3350966088,00000125,false,Rx,1,6,06,E5,0A,82,01,0A,00,00
3350966272,00000110,false,Rx,1,5,1B,04,00,0C,C0,00,00,00
3350966496,00000115,false,Rx,1,7,82,02,80,20,00,0C,97,00
3350967213,00000165,false,Rx,1,8,01,F2,00,00,00,00,01,0A
3350971105,00000130,false,Rx,1,7,80,21,01,44,12,02,10,00
3350972886,00000002,false,Rx,1,4,7A,A6,F9,FF,00,00,00,00
3350974143,00000120,false,Rx,1,8,00,00,84,B0,3B,00,02,54
3350976088,00000125,false,Rx,1,6,06,E8,0A,82,02,62,00,00
3350976272,00000110,false,Rx,1,5,1B,04,00,0D,DD,00,00,00
3350976488,00000115,false,Rx,1,7,82,02,80,20,00,0D,8A,00
3350977208,00000165,false,Rx,1,8,01,F2,00,00,00,00,02,2D
3350981102,00000130,false,Rx,1,7,80,22,01,43,12,03,39,00
3350982877,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3350984141,00000120,false,Rx,1,8,00,00,84,B0,3B,00,03,49
3350986094,00000125,false,Rx,1,6,06,EB,0A,82,03,C5,00,00
3350986278,00000110,false,Rx,1,5,1B,04,00,0E,FA,00,00,00
3350986494,00000115,false,Rx,1,7,82,01,80,1F,00,0E,BD,00
3350987197,00000165,false,Rx,1,8,01,F2,00,00,00,00,03,30
3350991110,00000130,false,Rx,1,7,80,21,01,43,12,04,D4,00
3350992885,00000002,false,Rx,1,4,89,A6,F2,FF,00,00,00,00
3350994142,00000120,false,Rx,1,8,00,00,84,B0,3B,00,04,1A
3350996086,00000125,false,Rx,1,6,06,EE,0A,82,04,45,00,00
3350996271,00000110,false,Rx,1,5,1B,04,00,0F,E7,00,00,00
3350996494,00000115,false,Rx,1,7,82,00,80,1F,00,0F,CA,00
3350997200,00000165,false,Rx,1,8,01,F2,00,00,00,00,04,63
3351001123,00000130,false,Rx,1,7,80,21,01,44,12,05,43,00
3351002882,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351004162,00000120,false,Rx,1,8,00,00,84,B0,3B,00,05,07
3351006099,00000125,false,Rx,1,6,06,F1,0A,82,05,15,00,00
3351006284,00000110,false,Rx,1,5,1B,04,00,00,5C,00,00,00
3351006508,00000115,false,Rx,1,7,81,FF,80,1E,00,00,DB,00
3351007211,00000165,false,Rx,1,8,01,F2,00,00,00,00,05,7E
3351011124,00000130,false,Rx,1,7,80,21,01,44,12,06,64,00
3351012884,00000002,false,Rx,1,4,89,A6,F2,FF,00,00,00,00
3351014155,00000120,false,Rx,1,8,00,00,84,B0,3B,00,06,20
3351016100,00000125,false,Rx,1,6,06,F4,0A,82,06,E1,00,00
3351016285,00000110,false,Rx,1,5,1B,04,00,01,41,00,00,00
3351016509,00000115,false,Rx,1,7,81,FE,80,1E,00,01,AC,00
3351017207,00000165,false,Rx,1,8,01,F2,00,00,00,00,06,59
3351021122,00000130,false,Rx,1,7,80,21,01,44,12,07,79,00
3351022882,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351024162,00000120,false,Rx,1,8,00,00,84,B0,3B,00,07,3D
3351026099,00000125,false,Rx,1,6,06,F8,0A,82,07,2E,00,00
3351026299,00000110,false,Rx,1,5,1B,04,00,02,66,00,00,00
3351026515,00000115,false,Rx,1,7,81,FD,80,1E,00,02,35,00
3351027210,00000165,false,Rx,1,8,01,F2,00,00,00,00,07,44
3351031123,00000130,false,Rx,1,7,80,21,01,44,12,08,C2,00
3351032890,00000002,false,Rx,1,4,89,A6,F2,FF,00,00,00,00
3351034154,00000120,false,Rx,1,8,00,00,84,B0,3B,00,08,86
3351036107,00000125,false,Rx,1,6,06,FA,0A,82,08,B2,00,00
3351036306,00000110,false,Rx,1,5,1B,04,00,03,7B,00,00,00
3351036530,00000115,false,Rx,1,7,81,FC,80,1E,00,03,42,00
3351037205,00000165,false,Rx,1,8,01,F2,00,00,00,00,08,FF
3351041120,00000130,false,Rx,1,7,80,21,01,43,12,09,55,00
3351042887,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351044159,00000120,false,Rx,1,8,00,00,84,B0,3B,00,09,9B
3351046104,00000125,false,Rx,1,6,06,FC,0A,82,09,C6,00,00
3351046327,00000110,false,Rx,1,5,1B,04,00,04,28,00,00,00
3351046559,00000115,false,Rx,1,7,81,FB,80,1E,00,04,1A,00
3351047208,00000165,false,Rx,1,8,01,F2,00,00,00,00,09,E2
3351051129,00000130,false,Rx,1,7,80,21,01,44,12,0A,F8,00
3351052997,00000002,false,Rx,1,4,89,A6,F2,FF,00,00,00,00
3351054160,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0A,BC
3351056105,00000125,false,Rx,1,6,06,FE,0A,82,0A,C6,00,00
3351056337,00000110,false,Rx,1,5,1B,04,00,05,35,00,00,00
3351056559,00000115,false,Rx,1,7,81,FA,80,1E,00,05,6D,00
3351057211,00000165,false,Rx,1,8,01,F2,00,00,00,00,0A,C5
3351058022,00000102,false,Rx,1,8,F1,83,4F,C1,66,26,98,99
3351058353,00000112,false,Rx,1,5,C6,01,90,8B,40,00,00,00
3351061129,00000130,false,Rx,1,7,80,21,01,44,12,0B,E5,00
3351063020,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351063395,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3351064161,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0B,A1
3351066116,00000125,false,Rx,1,6,07,00,0A,82,0B,8A,00,00
3351066371,00000110,false,Rx,1,5,1B,04,00,06,12,00,00,00
3351066593,00000115,false,Rx,1,7,81,F9,80,1E,00,06,F4,00
3351067220,00000165,false,Rx,1,8,01,F2,00,00,00,00,0B,D8
3351071124,00000130,false,Rx,1,7,80,21,01,44,12,0C,B6,00
3351072908,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3351074165,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0C,F2
3351076109,00000125,false,Rx,1,6,07,02,0A,82,0C,FE,00,00
3351076372,00000110,false,Rx,1,5,1B,04,00,07,0F,00,00,00
3351076602,00000115,false,Rx,1,7,81,F9,80,1E,00,07,E9,00
3351077215,00000165,false,Rx,1,8,01,F2,00,00,00,00,0C,8B
3351081115,00000130,false,Rx,1,7,80,21,01,43,12,0D,21,00
3351082920,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3351084161,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0D,EF
3351086113,00000125,false,Rx,1,6,07,05,0A,82,0D,17,00,00
3351086391,00000110,false,Rx,1,5,1B,04,00,08,B4,00,00,00
3351086614,00000115,false,Rx,1,7,81,F8,80,1E,00,08,38,00
3351087217,00000165,false,Rx,1,8,01,F2,00,00,00,00,0D,96
3351091121,00000130,false,Rx,1,7,80,21,01,43,12,0E,06,00
3351092896,00000002,false,Rx,1,4,6C,A6,F2,FF,00,00,00,00
3351094168,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0E,C8
3351096128,00000125,false,Rx,1,6,07,07,0A,82,0E,17,00,00
3351096406,00000110,false,Rx,1,5,1B,04,00,09,A9,00,00,00
3351096621,00000115,false,Rx,1,7,81,F7,80,1F,00,09,D6,00
3351097234,00000165,false,Rx,1,8,01,F2,00,00,00,00,0E,B1
3351101150,00000130,false,Rx,1,7,80,21,01,43,12,0F,1B,00
3351102901,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351104189,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0F,D5
3351106142,00000125,false,Rx,1,6,07,09,0A,82,0F,FF,00,00
3351106427,00000110,false,Rx,1,5,1B,04,00,0A,8E,00,00,00
3351106650,00000115,false,Rx,1,7,81,F6,80,1F,00,0A,9B,00
3351107255,00000165,false,Rx,1,8,01,F2,00,00,00,00,0F,AC
3351111148,00000130,false,Rx,1,7,80,21,01,43,12,00,A0,00
3351112900,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351114187,00000120,false,Rx,1,8,00,00,84,B0,3B,00,00,6E
3351116132,00000125,false,Rx,1,6,07,0B,0A,82,00,63,00,00
3351116440,00000110,false,Rx,1,5,1B,04,00,0B,93,00,00,00
3351116655,00000115,false,Rx,1,7,81,F5,80,1F,00,0B,38,00
3351117235,00000165,false,Rx,1,8,01,F2,00,00,00,00,00,17
3351121147,00000130,false,Rx,1,7,80,21,01,43,12,01,BD,00
3351122907,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351124186,00000120,false,Rx,1,8,00,00,84,B0,3B,00,01,73
3351126131,00000125,false,Rx,1,6,07,0D,0A,82,01,17,00,00
3351126463,00000110,false,Rx,1,5,1B,04,00,0C,C0,00,00,00
3351126686,00000115,false,Rx,1,7,81,F4,80,1F,00,0C,01,00
3351127237,00000165,false,Rx,1,8,01,F2,00,00,00,00,01,0A
3351131153,00000130,false,Rx,1,7,80,21,01,44,12,02,10,00
3351132904,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351134184,00000120,false,Rx,1,8,00,00,84,B0,3B,00,02,54
3351136152,00000125,false,Rx,1,6,07,0F,0A,82,02,17,00,00
3351136469,00000110,false,Rx,1,5,1B,04,00,0D,DD,00,00,00
3351136699,00000115,false,Rx,1,7,81,F3,80,1E,00,0D,98,00
3351137232,00000165,false,Rx,1,8,01,F2,00,00,00,00,02,2D
3351141145,00000130,false,Rx,1,7,80,21,01,43,12,03,87,00
3351142904,00000002,false,Rx,1,4,6C,A6,F2,FF,00,00,00,00
3351144184,00000120,false,Rx,1,8,00,00,84,B0,3B,00,03,49
3351146129,00000125,false,Rx,1,6,07,11,0A,82,03,DA,00,00
3351146499,00000110,false,Rx,1,5,1B,04,00,0E,FA,00,00,00
3351146723,00000115,false,Rx,1,7,81,F2,80,1E,00,0E,D5,00
3351147242,00000165,false,Rx,1,8,01,F2,00,00,00,00,03,30
3351151151,00000130,false,Rx,1,7,80,21,01,43,12,04,D4,00
3351152918,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351154190,00000120,false,Rx,1,8,00,00,84,B0,3B,00,04,1A
3351156127,00000125,false,Rx,1,6,07,13,0A,82,04,AE,00,00
3351156521,00000110,false,Rx,1,5,1B,04,00,0F,E7,00,00,00
3351156745,00000115,false,Rx,1,7,81,F1,80,1F,00,0F,F9,00
3351157238,00000165,false,Rx,1,8,01,F2,00,00,00,00,04,63
3351158224,00000102,false,Rx,1,8,F1,83,4F,C1,66,26,98,99
3351158556,00000112,false,Rx,1,5,C6,01,90,8B,40,00,00,00
3351161144,00000130,false,Rx,1,7,80,21,01,43,12,05,C9,00
3351162997,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351163418,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3351164191,00000120,false,Rx,1,8,00,00,84,B0,3B,00,05,07
3351166131,00000125,false,Rx,1,6,07,15,0A,82,05,DA,00,00
3351166540,00000110,false,Rx,1,5,1B,04,00,00,5C,00,00,00
3351166764,00000115,false,Rx,1,7,81,F0,80,1E,00,00,A7,00
3351167250,00000165,false,Rx,1,8,01,F2,00,00,00,00,05,7E
3351171148,00000130,false,Rx,1,7,80,21,01,43,12,06,EE,00
3351172908,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351174188,00000120,false,Rx,1,8,00,00,84,B0,3B,00,06,20
3351176134,00000125,false,Rx,1,6,07,17,0A,82,06,DA,00,00
3351176557,00000110,false,Rx,1,5,1B,04,00,01,41,00,00,00
3351176781,00000115,false,Rx,1,7,81,EF,80,1F,00,01,A7,00
3351177238,00000165,false,Rx,1,8,01,F2,00,00,00,00,06,59
3351181148,00000130,false,Rx,1,7,80,21,01,43,12,07,F3,00
3351182908,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351184188,00000120,false,Rx,1,8,00,00,84,B0,3B,00,07,3D
3351186134,00000125,false,Rx,1,6,07,19,0A,82,07,32,00,00
3351186572,00000110,false,Rx,1,5,1B,04,00,02,66,00,00,00
3351186788,00000115,false,Rx,1,7,81,EE,80,1F,00,02,EA,00
3351187236,00000165,false,Rx,1,8,01,F2,00,00,00,00,07,44
3351191156,00000130,false,Rx,1,7,80,20,01,44,12,08,A8,00
3351192931,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351194195,00000120,false,Rx,1,8,00,00,84,B0,3B,00,08,86
3351196141,00000125,false,Rx,1,6,07,1C,0A,82,08,5A,00,00
3351196595,00000110,false,Rx,1,5,1B,04,00,03,7B,00,00,00
3351196811,00000115,false,Rx,1,7,81,ED,80,1E,00,03,C6,00
3351197261,00000165,false,Rx,1,8,01,F2,00,00,00,00,08,FF
3351201155,00000130,false,Rx,1,7,80,21,01,43,12,09,55,00
3351202924,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3351203407,00000145,false,Rx,1,8,00,55,41,55,55,55,55,55
3351204188,00000120,false,Rx,1,8,00,00,84,B0,3B,00,09,9B
3351206159,00000125,false,Rx,1,6,07,1E,0A,82,09,60,00,00
3351206597,00000110,false,Rx,1,5,1B,04,00,04,28,00,00,00
3351206821,00000115,false,Rx,1,7,81,EC,80,1F,00,04,70,00
3351207253,00000165,false,Rx,1,8,01,F2,00,00,00,00,09,E2
3351211151,00000130,false,Rx,1,7,80,20,01,44,12,0A,92,00
3351212919,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351214190,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0A,BC
3351216136,00000125,false,Rx,1,6,07,1F,0A,82,0A,DA,00,00
3351216606,00000110,false,Rx,1,5,1B,04,00,05,35,00,00,00
3351216830,00000115,false,Rx,1,7,81,EB,80,1E,00,05,E9,00
3351217248,00000165,false,Rx,1,8,01,F2,00,00,00,00,0A,C5
3351221156,00000130,false,Rx,1,7,80,20,01,44,12,0B,8F,00
3351222923,00000002,false,Rx,1,4,7B,A6,F9,FF,00,00,00,00
3351224188,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0B,A1
3351226133,00000125,false,Rx,1,6,07,21,0A,82,0B,5D,00,00
3351226633,00000110,false,Rx,1,5,1B,04,00,06,12,00,00,00
3351226858,00000115,false,Rx,1,7,81,EA,80,1F,00,06,2B,00
3351227251,00000165,false,Rx,1,8,01,F2,00,00,00,00,0B,D8
3351231155,00000130,false,Rx,1,7,80,20,01,43,12,0C,56,00
3351232916,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351234188,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0C,F2
3351236149,00000125,false,Rx,1,6,07,24,0A,82,0C,DD,00,00
3351236641,00000110,false,Rx,1,5,1B,04,00,07,0F,00,00,00
3351236866,00000115,false,Rx,1,7,81,E8,80,1E,00,07,6D,00
3351237260,00000165,false,Rx,1,8,01,F2,00,00,00,00,0C,8B
3351241160,00000130,false,Rx,1,7,80,20,01,44,12,0D,C1,00
3351242920,00000002,false,Rx,1,4,89,A6,F2,FF,00,00,00,00
3351244191,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0D,EF
3351246138,00000125,false,Rx,1,6,07,26,0A,82,0D,E7,00,00
3351246669,00000110,false,Rx,1,5,1B,04,00,08,B4,00,00,00
3351246894,00000115,false,Rx,1,7,81,E7,80,1F,00,08,25,00
3351247256,00000165,false,Rx,1,8,01,F2,00,00,00,00,0D,96
3351251153,00000130,false,Rx,1,7,80,20,01,44,12,0E,E6,00
3351253152,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351254192,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0E,C8
3351256137,00000125,false,Rx,1,6,07,28,0A,82,0E,35,00,00
3351256676,00000110,false,Rx,1,5,1B,04,00,09,A9,00,00,00
3351256894,00000115,false,Rx,1,7,81,E6,80,1E,00,09,DD,00
3351257250,00000165,false,Rx,1,8,01,F2,00,00,00,00,0E,B1
3351257954,00000102,false,Rx,1,8,F1,83,4F,C1,66,26,98,99
3351258286,00000112,false,Rx,1,5,C6,01,90,8B,40,00,00,00
3351261163,00000130,false,Rx,1,7,80,20,01,44,12,0F,FB,00
3351262985,00000002,false,Rx,1,4,7B,A6,F2,FF,00,00,00,00
3351263421,00000135,false,Rx,1,8,00,00,34,00,00,00,00,00
3351264194,00000120,false,Rx,1,8,00,00,84,B0,3B,00,0F,D5
3351266142,00000125,false,Rx,1,6,07,2A,0A,82,0F,0F,00,00
